LEADIN,Y,0.003,0.002,3,4.27,584.99,699.59,1162.36,1587.05,4.31,1,80,Small Rutting,Small Rutting,17.8,53.71785592,-2.56060898,173.1,FALSE
LEADIN,Y,0.008,0.007,1.42,4.41,413.34,1237.43,306.49,2743.2,4.44,1,90,Small Rutting,Small Rutting,21.7,53.71789703,-2.56059787,172.9,FALSE
LEADIN,Y,0.013,0.012,2.02,2.6,654.11,611.97,693.14,883.1,2.77,1,70,Small Rutting,Small Rutting,25.3,53.71794075,-2.56058166,172.7,FALSE
LEADIN,Y,0.018,0.017,1.26,6.34,478.49,1054.13,337.17,3550.75,6.34,1,100,Small Rutting,Large Radius,29.8,53.7179844,-2.56056205,172.5,FALSE
LEADIN,Y,0.023,0.022,5.72,2.6,682.96,1180.03,1959.48,1558.87,5.72,2,100,Short Radius - Single Rut,Small Rutting,34,53.71802785,-2.56053799,172.3,FALSE
LEADIN,Y,0.028,0.027,2.76,2.29,734.58,959.17,1120.54,1196.8,2.95,2,60,Small Rutting,Small Rutting,37.8,53.71807003,-2.56050743,172.2,FALSE
LEADIN,Y,0.033,0.032,1.88,2.7,758.48,738.18,812.85,1119.24,2.79,1,90,Small Rutting,Small Rutting,39.8,53.71811095,-2.56047369,171.9,FALSE
LEADIN,Y,0.038,0.037,2.85,4.13,1124.35,1150.24,1531.35,2762.81,4.21,1,90,Small Rutting,Small Rutting,40.3,53.71815122,-2.56043949,171.7,FALSE
LEADIN,Y,0.043,0.042,9.58,3.92,1861.02,1210.96,10202.89,2443.48,9.58,2,100,Large Radius,Small Rutting,41.4,53.71819101,-2.56040444,171.4,FALSE
LEADIN,Y,0.048,0.047,4.93,3.08,1752.52,1049.53,4980.61,1949.82,4.93,2,100,Small Rutting,Small Rutting,42.6,53.71823061,-2.56036929,171.2,FALSE
LEADIN,Y,0.053,0.052,5.18,2.63,1838.04,949.65,4877.69,1350.26,5.18,2,100,Large Radius,Small Rutting,43.5,53.71827009,-2.5603339,171,FALSE
LEADIN,Y,0.058,0.057,2.6,2.79,1445.59,903.76,1894.98,1183.05,2.99,1,70,Small Rutting,Small Rutting,44.7,53.71830933,-2.56029781,170.7,FALSE
LEADIN,Y,0.063,0.062,3.21,3.12,1816.28,1051.18,2961.35,1794.49,3.37,2,60,Small Rutting,Small Rutting,45.4,53.71834831,-2.56026058,170.5,FALSE
LEADIN,Y,0.068,0.067,2.97,3.78,1528.48,1244.55,2714.89,2881.99,3.81,1,80,Small Rutting,Small Rutting,46.4,53.71838746,-2.5602246,170.3,FALSE
LEADIN,Y,0.073,0.072,3.57,3.47,1303.6,1201.58,2230.52,2199.46,3.86,1,50,Small Rutting,Small Rutting,47,53.71842647,-2.56018841,170,FALSE
LEADIN,Y,0.078,0.077,6.22,5.26,1428.02,1293.98,3577.36,3626.31,6.32,2,80,Large Radius,Large Radius,47.7,53.71846547,-2.56015227,169.8,FALSE
LEADIN,Y,0.083,0.082,4.07,2.04,1490.72,918.36,3149.55,1011.64,4.07,2,100,Small Rutting,Small Rutting,48.4,53.71850476,-2.56011665,169.5,FALSE
LEADIN,Y,0.088,0.087,3.11,2.26,1351.08,935.6,2291.14,1078.32,3.14,2,80,Small Rutting,Small Rutting,48.9,53.71854407,-2.56008003,169.2,FALSE
LEADIN,Y,0.093,0.092,1.5,2.48,689.75,831.99,648.55,1193.14,2.49,1,90,Small Rutting,Small Rutting,49.5,53.71858318,-2.56004384,169,FALSE
LEADIN,Y,0.098,0.097,4.31,2.47,1112.92,971.94,2939.85,1377.3,4.31,2,100,Small Rutting,Small Rutting,49.9,53.71862231,-2.56000779,168.7,FALSE
LEADIN,Y,0.103,0.102,2.4,3.08,834.35,540.77,1154.9,895.43,3.41,1,80,Small Rutting,Small Rutting,50.4,53.71866139,-2.55997079,168.4,FALSE
LEADIN,Y,0.108,0.107,9.53,3.39,1143.29,860.04,6061.81,1691.69,9.53,2,100,Short Radius - Single Rut,Small Rutting,50.7,53.7187004,-2.55993335,168.1,FALSE
LEADIN,Y,0.113,0.112,7.41,4.27,1061.71,1763.67,5113.33,4432.43,7.41,2,100,Large Radius,Small Rutting,51.2,53.71873921,-2.55989599,167.8,FALSE
LEADIN,Y,0.118,0.117,7.71,7.09,1089.47,1613.63,5469.37,6260.37,7.92,2,60,Large Radius,Large Radius,51.1,53.71877804,-2.55985908,167.6,FALSE
LEADIN,Y,0.123,0.122,8.82,5.53,955.21,1083.24,4286.61,2886.79,8.9,2,90,Large Radius,Large Radius,51.1,53.71881657,-2.55982117,167.4,FALSE
LEADIN,Y,0.128,0.127,7.48,1.58,1018.99,714.26,3926.59,606.45,7.48,2,100,Short Radius - Single Rut,Small Rutting,51.1,53.71885522,-2.55978401,167.2,FALSE
LEADIN,Y,0.133,0.132,6.44,1.85,956.2,400.55,3281.93,395.12,6.44,2,100,Large Radius,Small Rutting,51.1,53.71889356,-2.55974598,167.1,FALSE
LEADIN,Y,0.138,0.137,4.41,1.53,591.19,437.36,1331.69,363.09,4.5,2,90,Small Rutting,Small Rutting,51.2,53.71893192,-2.55970681,166.9,FALSE
LEADIN,Y,0.143,0.142,8.86,2.11,1028.21,432.66,4422.74,460.03,8.86,2,100,Short Radius - Single Rut,Small Rutting,51.8,53.71896902,-2.55966126,166.7,FALSE
LEADIN,Y,0.148,0.147,5.43,2.47,884.02,452.89,2325.65,583.51,5.43,2,100,Small Rutting,Small Rutting,52.4,53.71900535,-2.55961712,166.4,FALSE
LEADIN,Y,0.153,0.152,6.87,1.23,1083.07,490.83,3387.55,334.96,6.87,2,100,Short Radius - Single Rut,Small Rutting,52.8,53.71904128,-2.55957304,166,FALSE
LEADIN,Y,0.158,0.157,6.64,3.34,735.24,770.67,2559.64,1123.82,6.64,2,90,Short Radius - Single Rut,Small Rutting,53.5,53.71907709,-2.55952701,165.7,FALSE
LEADIN,Y,0.163,0.162,6.7,3.17,1107.72,738.73,3566.87,1249.06,6.7,2,100,Short Radius - Single Rut,Small Rutting,54.1,53.71911303,-2.55948058,165.4,FALSE
LEADIN,Y,0.168,0.167,4.06,1.29,655.61,485.25,1231.39,335.34,4.15,2,80,Small Rutting,Small Rutting,54.4,53.71914859,-2.55943376,165,FALSE
LEADIN,Y,0.173,0.172,4.53,1.81,877.69,496.39,2047.26,423.44,4.53,2,100,Small Rutting,Small Rutting,54.9,53.71918363,-2.55938575,164.6,FALSE
LEADIN,Y,0.178,0.177,9.49,2.16,1151.09,605.85,5350.17,746.04,9.49,2,100,Short Radius - Single Rut,Small Rutting,55.1,53.71921789,-2.5593357,164.3,FALSE
LEADIN,Y,0.183,0.182,2.49,1.45,500.67,454.2,645.2,330.19,2.51,2,90,Small Rutting,Small Rutting,55.2,53.71925173,-2.5592847,164,FALSE
LEADIN,Y,0.188,0.187,7.15,1.28,856.4,442.27,2279.8,315.36,7.15,2,100,Short Radius - Single Rut,Small Rutting,55.4,53.71928503,-2.55923285,163.7,FALSE
LEADIN,Y,0.193,0.192,5.23,1.3,941,529.36,2698.02,375.04,5.23,2,100,Short Radius - Single Rut,Small Rutting,55.6,53.7193187,-2.55918179,163.4,FALSE
LEADIN,Y,0.198,0.197,4.34,1.3,958.6,533.78,2440.31,371.09,4.34,2,100,Small Rutting,Small Rutting,55.8,53.71934966,-2.5591256,163.1,FALSE
LEADIN,Y,0.203,0.202,6.03,1.6,1017.2,533.81,3193.91,436.09,6.03,2,100,Large Radius,Small Rutting,55.9,53.71938071,-2.55906961,162.8,FALSE
LEADIN,Y,0.208,0.207,6.42,1.7,945.2,692.15,3584.89,637.77,6.42,2,100,Short Radius - Single Rut,Small Rutting,56,53.71941022,-2.55901312,162.5,FALSE
LEADIN,Y,0.213,0.212,7.42,1.4,918.68,535.1,3648.37,437.1,7.42,2,100,Large Radius,Small Rutting,56.2,53.71944022,-2.5589572,162.3,FALSE
LEADIN,Y,0.218,0.217,4.07,1.41,802.96,609.16,1822.36,472.08,4.07,2,100,Small Rutting,Small Rutting,56.6,53.71946857,-2.55890003,162,FALSE
LEADIN,Y,0.223,0.222,7.22,1.33,822.29,564.04,2749.64,384.31,7.22,2,100,Large Radius,Small Rutting,56.8,53.71949781,-2.5588432,161.7,FALSE
LEADIN,Y,0.228,0.227,1.78,2.08,727.66,741.19,737.27,913.77,2.26,1,70,Small Rutting,Small Rutting,56.7,53.71952665,-2.55878494,161.5,FALSE
LEADIN,Y,0.233,0.232,7.51,2.82,950.12,904.03,3987.9,1424.23,7.51,2,100,Short Radius - Single Rut,Small Rutting,56.8,53.71955516,-2.5587245,161.2,FALSE
LEADIN,Y,0.238,0.237,4.54,1.49,1012.74,557.64,2315.32,437.22,4.54,2,100,Small Rutting,Small Rutting,56.8,53.71958305,-2.5586655,161.1,FALSE
LEADIN,Y,0.243,0.242,4.1,1.68,810.16,501.61,1586.62,440.7,4.1,2,100,Small Rutting,Small Rutting,57.1,53.71961009,-2.55860485,161,FALSE
LEADIN,Y,0.248,0.247,3.92,1.51,876.19,740.95,1807.46,603.96,3.92,2,100,Small Rutting,Small Rutting,57.2,53.71963692,-2.55854399,161,FALSE
LEADIN,Y,0.253,0.252,7.35,2.13,955.35,1355.74,3392.92,1567.33,7.35,2,100,Short Radius - Single Rut,Small Rutting,57.4,53.71966315,-2.55848204,161,FALSE
LEADIN,Y,0.258,0.257,5.41,3.61,1029.92,1202.31,3128.73,2397.97,5.44,2,90,Small Rutting,Small Rutting,57.5,53.71968879,-2.5584201,161,FALSE
LEADIN,Y,0.263,0.262,6.35,2.94,1094.61,878.95,3614.23,1348.18,6.35,2,100,Short Radius - Single Rut,Small Rutting,57.5,53.71971402,-2.55835753,161,FALSE
LEADIN,Y,0.268,0.267,6.26,2.71,1116.63,956.21,3924.93,1294.72,6.29,2,90,Short Radius - Single Rut,Small Rutting,57.4,53.71973888,-2.5582945,161,FALSE
LEADIN,Y,0.273,0.272,6.49,2.42,1080.99,872.69,3894.23,1109.55,6.49,2,100,Large Radius,Small Rutting,57.4,53.7197635,-2.55823105,161,FALSE
LEADIN,Y,0.278,0.277,3.97,1.59,924.77,673.9,1932,587.6,3.97,2,100,Small Rutting,Small Rutting,57.2,53.7197877,-2.55816704,161.1,FALSE
LEADIN,Y,0.283,0.282,4.53,1.92,958.09,528.11,2229.05,544.82,4.53,2,100,Small Rutting,Small Rutting,57.4,53.71981146,-2.55810258,161.1,FALSE
LEADIN,Y,0.288,0.287,3.69,1.75,803.48,510.5,1550.42,472.59,3.69,2,100,Small Rutting,Small Rutting,57.6,53.71983468,-2.5580378,161.2,FALSE
LEADIN,Y,0.293,0.292,4.35,2.48,642.46,821.32,1152.52,1159.34,4.36,2,90,Small Rutting,Small Rutting,57.5,53.71985792,-2.55797343,161.4,FALSE
LEADIN,Y,0.298,0.297,2.4,1.29,952.36,411.03,1326.47,289.94,2.43,2,90,Small Rutting,Small Rutting,57.5,53.71988121,-2.55790901,161.5,FALSE
LEADIN,Y,0.303,0.302,2.67,1.7,976.81,820.03,1408.89,816.37,2.7,2,90,Small Rutting,Small Rutting,57.6,53.71990417,-2.55784408,161.7,FALSE
LEADIN,Y,0.308,0.307,2.75,2.32,886.02,847.5,1240.65,1158.6,2.98,1,60,Small Rutting,Small Rutting,57.6,53.71992709,-2.55777916,161.9,FALSE
LEADIN,Y,0.313,0.312,4.05,2.66,1151.49,441.12,2690.74,733.01,4.14,2,70,Small Rutting,Small Rutting,57.3,53.71995002,-2.55771423,162.1,FALSE
LEADIN,Y,0.318,0.317,3.16,2.53,1007.07,911.24,1764.16,1325.82,3.31,2,80,Small Rutting,Small Rutting,57.2,53.71997296,-2.55764929,162.2,FALSE
LEADIN,Y,0.323,0.322,4.2,2.89,1213.73,992.24,2524.72,1700.69,4.38,2,90,Small Rutting,Small Rutting,56.8,53.71999588,-2.55758436,162.4,FALSE
LEADIN,Y,0.328,0.327,5.29,1.87,1140.01,899.64,2655.82,986.01,5.29,2,100,Short Radius - Single Rut,Small Rutting,56.7,53.72001879,-2.55751936,162.5,FALSE
LEADIN,Y,0.333,0.332,4.38,3.8,970.26,911.88,2249.02,1992.57,4.39,2,90,Small Rutting,Small Rutting,56.4,53.72004157,-2.55745405,162.7,FALSE
LEADIN,Y,0.338,0.337,3.76,3.23,1223.69,919.8,2109.02,1655.89,3.95,2,70,Small Rutting,Small Rutting,56.4,53.72006434,-2.55738873,162.8,FALSE
LEADIN,Y,0.343,0.342,3.57,4.77,939.75,1068.5,1616.46,2689.13,5.18,1,70,Small Rutting,Small Rutting,56.4,53.72008677,-2.55732313,162.9,FALSE
LEADIN,Y,0.348,0.347,7.53,3.15,1271.49,910.92,4769.52,1612.59,7.53,2,100,Short Radius - Single Rut,Small Rutting,56.2,53.72010917,-2.55725752,163,FALSE
LEADIN,Y,0.353,0.352,4.69,2.97,1077.19,917.44,2302.4,1560.87,4.69,2,100,Small Rutting,Small Rutting,56,53.72013193,-2.55719241,163.2,FALSE
LEADIN,Y,0.358,0.357,5.19,3.17,1159.88,1054.12,3669.39,1835.86,5.2,2,90,Small Rutting,Small Rutting,55.8,53.72015484,-2.55712754,163.3,FALSE
LEADIN,Y,0.363,0.362,5.95,2.83,1233.53,1002.57,4448.74,1591.86,5.95,2,100,Large Radius,Small Rutting,55.3,53.72017775,-2.55706267,163.5,FALSE
LEADIN,Y,0.368,0.367,6.49,2.24,1175.98,872.6,4397.77,1115.27,6.49,2,100,Large Radius,Small Rutting,55,53.72020066,-2.55699778,163.6,FALSE
LEADIN,Y,0.373,0.372,4.24,1.57,1107.06,505.4,2884.49,435.39,4.24,2,100,Small Rutting,Small Rutting,54.5,53.72022352,-2.55693266,163.8,FALSE
LEADIN,Y,0.378,0.377,3.4,1.85,982.08,795.55,1857.13,832.59,3.4,2,100,Small Rutting,Small Rutting,54,53.72024622,-2.55686726,163.9,FALSE
LEADIN,Y,0.383,0.382,2.89,2.38,1150.75,879.03,1726.95,1199.2,2.93,2,90,Small Rutting,Small Rutting,53.8,53.72026876,-2.55680164,164.1,FALSE
LEADIN,Y,0.388,0.387,2.85,1.95,908.94,820.13,1437.21,994.87,2.86,2,90,Small Rutting,Small Rutting,53.4,53.72029103,-2.55673569,164.2,FALSE
LEADIN,Y,0.393,0.392,4.06,2.28,1113.36,835.47,2805.19,960.79,4.06,2,100,Small Rutting,Small Rutting,53,53.72031326,-2.55666971,164.4,FALSE
LEADIN,Y,0.398,0.397,2.23,2.09,907.51,673.4,1191.03,622.92,2.56,1,60,Small Rutting,Small Rutting,52.3,53.7203355,-2.55660374,164.5,FALSE
LEADIN,Y,0.403,0.402,3.8,1.8,912.26,755.32,1946.78,762.96,3.8,2,100,Small Rutting,Small Rutting,51.5,53.72035774,-2.55653775,164.7,FALSE
LEADIN,Y,0.408,0.407,2.64,1.49,967.09,444.94,1567.14,375.39,2.72,2,90,Small Rutting,Small Rutting,50.3,53.72037997,-2.55647178,164.8,FALSE
LEADIN,Y,0.413,0.412,5.11,2.4,963.48,882.28,2479.72,1111.88,5.11,2,100,Small Rutting,Small Rutting,49.1,53.7204022,-2.5564058,164.9,FALSE
LEADIN,Y,0.418,0.417,4.68,2.57,1020.24,932.97,2637.22,1251.15,4.68,2,100,Small Rutting,Small Rutting,47.8,53.72042444,-2.55633966,165.1,FALSE
LEADIN,Y,0.423,0.422,3.25,3.3,949.21,949,2014.62,1533.42,3.63,1,60,Small Rutting,Small Rutting,46.5,53.72044664,-2.55627307,165.2,FALSE
LEADIN,Y,0.428,0.427,8.78,2.3,1231.84,851.99,6246.22,1114.06,8.78,2,100,Large Radius,Small Rutting,45,53.72046864,-2.55620647,165.3,FALSE
LEADIN,Y,0.433,0.432,4.31,2.02,1126.69,823.19,2606.13,984.17,4.33,2,90,Small Rutting,Small Rutting,43.5,53.72049075,-2.5561402,165.5,FALSE
LEADIN,Y,0.438,0.437,5.44,2.62,1185.76,999.04,3680.06,1477.44,5.44,2,100,Small Rutting,Small Rutting,41.7,53.72051294,-2.55607415,165.6,FALSE
LEADIN,Y,0.443,0.442,5.64,2.83,992.21,1014.76,2590.92,1455.01,5.64,2,100,Short Radius - Single Rut,Small Rutting,39.8,53.72053464,-2.55600731,165.7,FALSE
LEADIN,Y,0.448,0.447,5.88,1.44,1186.95,817.92,3530.9,738.18,5.88,2,100,Short Radius - Single Rut,Small Rutting,37.7,53.72055679,-2.55594128,165.8,FALSE
LEADIN,Y,0.453,0.452,5.56,2.78,1249.51,954.27,4100.96,1412.1,5.56,2,90,Large Radius,Small Rutting,35.7,53.72057894,-2.55587526,165.9,FALSE
LEADIN,Y,0.458,0.457,6.28,3.34,1268.94,1052.19,4919.52,2013.36,6.28,2,100,Large Radius,Small Rutting,34.6,53.7206011,-2.55580924,166.1,FALSE
LEADIN,Y,0.463,0.462,7.33,1.9,1268.85,453.69,5801.74,469.6,7.33,2,100,Large Radius,Small Rutting,33.8,53.72062348,-2.55574353,166.2,FALSE
LEADIN,Y,0.468,0.467,4.01,5.4,991.47,1118.18,2143.73,3362.4,5.5,1,90,Small Rutting,Large Radius,33.1,53.72064622,-2.55567831,166.3,FALSE
LEADIN,Y,0.473,0.472,5.32,7.28,1204.55,1157.57,4175.68,4680.76,7.28,1,100,Large Radius,Large Radius,32.3,53.72066926,-2.55561339,166.4,FALSE
LEADIN,Y,0.478,0.477,4,8.44,953.19,1339.89,2057.84,6019.74,8.44,1,100,Small Rutting,Large Radius,30.9,53.72069272,-2.55554894,166.5,FALSE
LEADIN,Y,0.483,0.482,4.08,10.92,868.61,1333.83,1699.09,7027.49,10.92,1,100,Small Rutting,Large Radius,30.6,53.72071722,-2.55548597,166.7,FALSE
LEADIN,Y,0.488,0.487,9.29,12.42,1204.42,1235.02,6508.99,8242.22,12.42,1,100,Large Radius,Large Radius,30.9,53.72074266,-2.55542436,166.8,FALSE
LEADIN,Y,0.493,0.492,4.26,7.18,680.75,1273.93,1524.38,4601.49,7.18,1,100,Small Rutting,Large Radius,31.4,53.72076938,-2.55536506,166.9,FALSE
LEADIN,Y,0.498,0.497,6.44,6.2,1133.75,1026.88,3553.71,3402.94,6.93,2,70,Large Radius,Large Radius,32.1,53.72079716,-2.55530708,167,FALSE
LEADIN,Y,0.503,0.502,8.08,6.61,1185.21,1284.51,4092.28,4421.08,8.08,2,100,Large Radius,Large Radius,32.6,53.72082594,-2.55525098,167.1,FALSE
LEADIN,Y,0.508,0.507,6.06,4.41,1363.91,989.37,4439.67,2398.49,6.31,2,70,Large Radius,Small Rutting,33.1,53.72085595,-2.55519698,167.2,FALSE
LEADIN,Y,0.513,0.512,9.08,7.46,864.79,1093.74,4618.55,4854.3,9.23,2,70,Large Radius,Large Radius,33.3,53.72088757,-2.55514601,167.2,FALSE
LEADIN,Y,0.518,0.517,18.2,8.81,1572.2,1328.96,15070.65,6758.49,18.2,2,100,Large Radius,Large Radius,33.3,53.72092085,-2.55509763,167.3,FALSE
LEADIN,Y,0.523,0.522,10.51,6.75,968.42,1396.06,5988.1,5173.39,10.86,2,80,Large Radius,Large Radius,33.3,53.72095539,-2.555052,167.4,FALSE
LEADIN,Y,0.528,0.527,4.49,6.56,823.01,1334.26,2204.89,5073.92,6.56,1,100,Small Rutting,Large Radius,33.1,53.7209912,-2.55500832,167.5,FALSE
LEADIN,Y,0.533,0.532,3.44,13.02,583.89,1346.2,1119.65,8964.38,13.02,1,100,Small Rutting,Large Radius,32.5,53.72102817,-2.5549671,167.6,FALSE
LEADIN,Y,0.538,0.537,1.98,11.25,506.15,1818.83,510.81,9461.18,11.25,1,100,Small Rutting,Large Radius,31.2,53.72106579,-2.55492588,167.6,FALSE
LEADIN,Y,0.543,0.542,2.19,17.29,819.46,1277.3,1003.55,8111.84,17.29,1,100,Small Rutting,Short Radius - Single Rut,30,53.72110294,-2.55488074,167.6,FALSE
LEADIN,Y,0.548,0.547,3.6,4.3,1305.93,1129.17,2793.17,2249.15,4.42,1,50,Small Rutting,Small Rutting,28.6,53.72113774,-2.55482889,167.6,FALSE
LEADIN,Y,0.553,0.552,10.2,3.25,1370.53,677.95,7273.69,1155.13,10.2,2,100,Large Radius,Small Rutting,28.5,53.7211681,-2.55476646,167.5,FALSE
LEADIN,Y,0.558,0.557,4.06,3.12,826.12,603.16,1268.86,777.66,4.43,2,90,Small Rutting,Small Rutting,29.1,53.72118951,-2.55469313,167.4,FALSE
LEADIN,Y,0.563,0.562,3.53,5.88,1211.12,913.54,2065.52,2605.86,6.29,1,60,Small Rutting,Small Rutting,30.3,53.72120156,-2.55461373,167.2,FALSE
LEADIN,Y,0.568,0.567,6.06,3.32,1062.54,1000.37,1979.72,1545.83,6.32,2,70,Short Radius - Single Rut,Small Rutting,31.5,53.72120445,-2.55453325,167,FALSE
LEADIN,Y,0.573,0.572,9.18,1.13,1681.32,497.28,6327.36,315.23,9.18,2,100,Large Radius,Small Rutting,32.7,53.72120266,-2.55445485,166.9,FALSE
LEADIN,Y,0.578,0.577,2.68,18.31,1375.93,1404.27,2089.91,12597.74,18.31,1,100,Small Rutting,Large Radius,33.5,53.72119834,-2.55437823,166.7,FALSE
LEADIN,Y,0.583,0.582,3.45,3.81,1754.51,1360.78,3530.52,3334.8,3.85,1,70,Small Rutting,Small Rutting,33.9,53.72119401,-2.55430306,166.5,FALSE
LEADIN,Y,0.588,0.587,2.41,6.42,1300.6,1422.73,1788.06,4982.94,6.42,1,100,Small Rutting,Large Radius,33.9,53.72118997,-2.55422807,166.4,FALSE
LEADIN,Y,0.593,0.592,3.81,6.26,1442.41,1432.86,3269.69,4690.29,6.26,1,100,Small Rutting,Large Radius,33.4,53.72118625,-2.55415303,166.2,FALSE
LEADIN,Y,0.598,0.597,2.4,5.58,563.63,1423.8,665.02,4407.24,5.58,1,100,Small Rutting,Small Rutting,33.1,53.7211827,-2.55407798,166.1,FALSE
LEADIN,Y,0.603,0.602,2.44,7.69,659.4,1560.47,908.63,6765.23,7.69,1,100,Small Rutting,Large Radius,33.1,53.72117977,-2.5540029,165.9,FALSE
LEADIN,Y,0.608,0.607,4.02,10.04,1184.91,1491.47,2964.28,7547.23,10.04,1,100,Small Rutting,Large Radius,33.6,53.72117714,-2.55392787,165.8,FALSE
LEADIN,Y,0.613,0.612,5.1,6.82,1199.77,1433.07,3794.6,4539.68,6.82,1,100,Large Radius,Large Radius,34.4,53.72117527,-2.55385301,165.6,FALSE
LEADIN,Y,0.618,0.617,3.27,4.97,1183.65,1158.27,2317.94,3437.59,4.97,1,100,Small Rutting,Small Rutting,35.1,53.72117403,-2.55377846,165.5,FALSE
LEADIN,Y,0.623,0.622,2.38,4.3,1121.96,1424.01,1770.9,3085.36,4.3,1,100,Small Rutting,Small Rutting,35.8,53.72117336,-2.55370373,165.3,FALSE
LEADIN,Y,0.628,0.627,3.76,2.18,1853.73,557.41,3896.95,782.57,3.92,2,80,Small Rutting,Small Rutting,36.4,53.72117332,-2.55362904,165.1,FALSE
LEADIN,Y,0.633,0.632,3.88,5.27,1446.55,1152.74,3517.08,3381.89,5.27,1,100,Small Rutting,Large Radius,36.9,53.72117399,-2.55355434,165,FALSE
LEADIN,Y,0.638,0.637,4.52,5.01,1810.81,1649.67,5194.68,4426.2,5.01,1,100,Small Rutting,Small Rutting,37.5,53.72117543,-2.55347971,164.8,FALSE
LEADIN,Y,0.643,0.642,3.7,4.57,1637.98,1427.89,3589.98,3120.33,4.57,1,100,Small Rutting,Small Rutting,38.2,53.72117744,-2.55340498,164.6,FALSE
